epoch,step,global_step,loss,positive_cosine,negative_cosine,learning_rate
1,59,59,2.6771987904794514e-05,1.0,0.10867219418287277,2.7733674775928296e-05
1,60,60,5.671722647093702e-06,1.0,0.10316447168588638,2.769526248399488e-05
1,61,61,5.707121999876108e-06,1.0,0.10781192034482956,2.765685019206146e-05
1,62,62,7.092882697179448e-06,1.0,0.10757503658533096,2.7618437900128043e-05
1,63,63,2.1151498003746383e-05,1.0,0.10764420032501221,2.7580025608194622e-05
1,64,64,1.0585159543552436e-05,1.0,0.10434118658304214,2.7541613316261204e-05
1,65,65,3.7570651329588145e-05,1.0,0.10564123094081879,2.7503201024327786e-05
1,66,66,1.0216299415333197e-05,1.0,0.10549511760473251,2.746478873239437e-05
1,67,67,5.694083483831491e-06,0.9999999403953552,0.10797923058271408,2.7426376440460947e-05
1,68,68,6.427871539926855e-06,1.0,0.09417133778333664,2.738796414852753e-05
1,69,69,0.00013680332631338388,1.0,0.10126128792762756,2.7349551856594112e-05
1,70,70,8.163859092746861e-06,1.0,0.1128358319401741,2.731113956466069e-05
1,71,71,7.063104021653999e-06,1.0,0.10418127477169037,2.7272727272727273e-05
1,72,72,1.329124643234536e-05,1.0,0.10305241495370865,2.7234314980793855e-05
1,73,73,1.252940455742646e-05,1.0,0.10693833231925964,2.7195902688860438e-05
1,74,74,1.619834620214533e-05,1.0,0.09689488261938095,2.7157490396927016e-05
1,75,75,1.1723239367711358e-05,1.0,0.10437114536762238,2.71190781049936e-05
1,76,76,1.0210727850790136e-05,1.0,0.09312745183706284,2.708066581306018e-05
1,77,77,3.1907013635645853e-06,1.0,0.10071957856416702,2.7042253521126763e-05
1,78,78,1.6367721400456503e-05,1.0,0.09835940599441528,2.7003841229193342e-05
1,79,79,1.0277653018420096e-05,1.0,0.09321949630975723,2.6965428937259924e-05
1,80,80,2.2692787752021104e-05,1.0,0.09537120908498764,2.6927016645326507e-05
1,81,81,6.284489245445002e-06,1.0,0.09408339858055115,2.6888604353393085e-05
1,82,82,6.489348379545845e-06,1.0,0.09769080579280853,2.6850192061459668e-05
1,83,83,5.958522251603426e-06,1.0,0.0909787192940712,2.6811779769526247e-05
1,84,84,3.790906339418143e-05,1.0,0.09673916548490524,2.6773367477592832e-05
1,85,85,5.975285148451803e-06,1.0,0.09010057151317596,2.673495518565941e-05
1,86,86,2.8653959816438146e-05,1.0,0.09625227004289627,2.6696542893725993e-05
1,87,87,6.373928499670001e-06,1.0,0.09716796875,2.6658130601792572e-05
1,88,88,5.403468094300479e-06,1.0,0.09020669758319855,2.6619718309859158e-05
1,89,89,5.783460437669419e-06,1.0,0.09412696212530136,2.6581306017925737e-05
1,90,90,4.656591499951901e-06,1.0,0.09174033254384995,2.654289372599232e-05
1,91,91,4.304552021494601e-06,1.0,0.090801902115345,2.6504481434058898e-05
1,92,92,5.38485255674459e-06,1.0,0.09221708029508591,2.6466069142125484e-05
1,93,93,4.350454764789902e-05,1.0,0.09139909595251083,2.6427656850192062e-05
1,94,94,5.042145858169533e-06,1.0,0.08712166547775269,2.638924455825864e-05
1,95,95,4.440529210114619e-06,1.0,0.09117002040147781,2.6350832266325224e-05
1,96,96,4.386509772302816e-06,1.0,0.09619638323783875,2.6312419974391806e-05
1,97,97,8.38355117593892e-06,1.0,0.08821142464876175,2.6274007682458388e-05
1,98,98,1.5179766705841757e-05,1.0,0.09557361900806427,2.6235595390524967e-05
1,99,99,4.667752364184707e-06,1.0,0.08766759186983109,2.619718309859155e-05
1,100,100,2.9206146336946404e-06,1.0,0.07886786758899689,2.615877080665813e-05
1,101,101,7.24543679098133e-06,1.0,0.09039077907800674,2.6120358514724714e-05
1,102,102,5.828049779665889e-06,0.9999999403953552,0.08610466122627258,2.6081946222791293e-05
1,103,103,1.1924138561880682e-05,1.0,0.08724809437990189,2.6043533930857878e-05
1,104,104,7.662744792469312e-06,1.0,0.0924844890832901,2.6005121638924457e-05
1,105,105,1.2307742508710362e-05,1.0,0.09108760952949524,2.596670934699104e-05
1,106,106,5.24703227711143e-06,1.0,0.08919474482536316,2.5928297055057618e-05
1,107,107,3.688015794978128e-06,1.0,0.08439771085977554,2.58898847631242e-05
1,108,108,1.3635346476803534e-05,1.0,0.08040330559015274,2.5851472471190783e-05
1,109,109,4.412577709445031e-06,1.0,0.08791964501142502,2.581306017925736e-05
1,110,110,2.7231822059547994e-06,1.0,0.08183000981807709,2.5774647887323944e-05
1,111,111,3.080808028244064e-06,1.0,0.08405955135822296,2.5736235595390526e-05
1,112,112,3.844487309834221e-06,1.0,0.0902031883597374,2.5697823303457108e-05
1,113,113,7.517268841183977e-06,1.0,0.09180956333875656,2.5659411011523687e-05
1,114,114,3.742033186426852e-06,1.0,0.08613408356904984,2.562099871959027e-05
1,115,115,3.412347723497078e-06,1.0,0.082130566239357,2.558258642765685e-05
1,116,116,4.678944605984725e-06,1.0,0.08736392855644226,2.5544174135723434e-05
1,117,117,4.81862389278831e-06,1.0,0.08830367028713226,2.5505761843790013e-05
1,118,118,3.5557770843297476e-06,1.0,0.08205777406692505,2.5467349551856595e-05
1,119,119,4.928515409119427e-06,1.0,0.08960549533367157,2.5428937259923177e-05
1,120,120,4.081037332070991e-06,1.0,0.08191438764333725,2.5390524967989756e-05
1,121,121,4.351114966993919e-06,1.0,0.08468308299779892,2.535211267605634e-05
1,122,122,3.110610578005435e-06,1.0,0.08293197304010391,2.5313700384122917e-05
1,123,123,2.6822031031770166e-06,1.0,0.08583749830722809,2.5275288092189503e-05
1,124,124,4.2170054257439915e-06,0.9999999403953552,0.08292724192142487,2.5236875800256082e-05
1,125,125,3.607927965276758e-06,1.0,0.08565092831850052,2.5198463508322664e-05
1,126,126,3.2819712032505777e-06,0.9999999403953552,0.08025695383548737,2.5160051216389243e-05
1,127,127,3.201877689207322e-06,1.0,0.08224528282880783,2.512163892445583e-05
1,128,128,3.561365701898467e-06,1.0,0.0858195498585701,2.5083226632522407e-05
1,129,129,4.716180683317361e-06,0.9999999403953552,0.08762697130441666,2.504481434058899e-05
1,130,130,6.325412414298626e-06,1.0,0.08624892681837082,2.500640204865557e-05
1,131,131,2.209093963756459e-06,1.0,0.07735408842563629,2.4967989756722154e-05
1,132,132,7.076087968016509e-06,1.0,0.08303479850292206,2.4929577464788733e-05
1,133,133,3.3322617127851117e-06,0.9999999403953552,0.0880066305398941,2.4891165172855312e-05
1,134,134,2.7548464913706994e-06,1.0,0.08067169040441513,2.4852752880921894e-05
1,135,135,3.885456862917636e-06,1.0,0.0851665511727333,2.4814340588988476e-05
1,136,136,6.649418082815828e-06,1.0,0.0865245833992958,2.477592829705506e-05
1,137,137,1.5101077224244364e-05,1.0,0.08344506472349167,2.4737516005121638e-05
1,138,138,3.3806884403020376e-06,1.0,0.08138193935155869,2.4699103713188223e-05
1,139,139,1.0756079063867219e-05,1.0,0.08023848384618759,2.4660691421254802e-05
1,140,140,3.4365652936685365e-06,1.0,0.08530319482088089,2.4622279129321384e-05
1,141,141,4.142501438764157e-06,1.0,0.07686366885900497,2.4583866837387963e-05
1,142,142,3.7364516174420714e-06,1.0,0.07907822728157043,2.454545454545455e-05
1,143,143,2.611423042253591e-06,1.0,0.08313705027103424,2.4507042253521128e-05
1,144,144,2.280750049976632e-05,1.0,0.08419856429100037,2.446862996158771e-05
1,145,145,2.49780282501888e-06,1.0,0.08126898109912872,2.443021766965429e-05
1,146,146,1.152746335719712e-05,1.0,0.08593311160802841,2.439180537772087e-05
1,147,147,2.207231318607228e-06,1.0,0.07983241975307465,2.4353393085787453e-05
1,148,148,2.6039715521619655e-06,0.9999999403953552,0.0766453668475151,2.4314980793854032e-05
1,149,149,7.346071470237803e-06,0.9999999403953552,0.08644289523363113,2.4276568501920614e-05
1,150,150,3.54460030393966e-06,1.0,0.085362508893013,2.4238156209987197e-05
1,151,151,8.307111784233712e-06,0.9999999403953552,0.08657148480415344,2.419974391805378e-05
1,152,152,6.6923084887093864e-06,1.0,0.08634564280509949,2.4161331626120358e-05
1,153,153,3.2335428841179237e-06,1.0,0.07783503085374832,2.412291933418694e-05
1,154,154,3.360200935276225e-06,1.0,0.08217725157737732,2.4084507042253522e-05
1,155,155,2.969048864542856e-06,1.0,0.08085252344608307,2.4046094750320105e-05
1,156,156,1.196776247525122e-05,1.0,0.08042492717504501,2.4007682458386683e-05
1,157,157,3.1441281862498727e-06,1.0,0.07598626613616943,2.3969270166453266e-05
1,158,158,1.0593781553325243e-05,1.0,0.080063596367836,2.3930857874519848e-05
1,159,159,2.6933785193250515e-06,1.0,0.07801516354084015,2.3892445582586427e-05
1,160,160,2.7455325835035183e-06,1.0,0.07754495739936829,2.385403329065301e-05
1,161,161,4.325042482378194e-06,1.0,0.08023222535848618,2.3815620998719588e-05
1,162,162,2.6076984340761555e-06,0.9999999403953552,0.07887277752161026,2.3777208706786174e-05
1,163,163,8.517253263562452e-06,0.9999999403953552,0.07245849072933197,2.3738796414852752e-05
1,164,164,2.3841807887947652e-06,1.0,0.07503335177898407,2.3700384122919335e-05
1,165,165,3.1664858397562057e-06,1.0,0.08128266781568527,2.3661971830985914e-05
1,166,166,3.311773070890922e-06,1.0,0.07513250410556793,2.36235595390525e-05
1,167,167,6.308584488579072e-06,1.0,0.07587918639183044,2.3585147247119078e-05
1,168,168,3.153446868964238e-06,1.0,0.07858867943286896,2.354673495518566e-05
1,169,169,4.813005944015458e-06,0.9999999403953552,0.07301346957683563,2.350832266325224e-05
1,170,170,0.00014469549932982773,1.0,0.07451996207237244,2.3469910371318825e-05
1,171,171,7.55097880755784e-06,0.9999999403953552,0.0777791365981102,2.3431498079385404e-05
1,172,172,3.913397904398153e-06,0.9999999403953552,0.07995767891407013,2.3393085787451986e-05
1,173,173,3.397450655029388e-06,1.0,0.07125315815210342,2.3354673495518568e-05
1,174,174,2.4326091079274192e-06,1.0,0.07310010492801666,2.3316261203585147e-05
1,175,175,4.07730703955167e-06,0.9999999403953552,0.08458973467350006,2.327784891165173e-05
1,176,176,6.070239123801002e-06,0.9999999403953552,0.0718977078795433,2.3239436619718308e-05
1,177,177,5.066352514404571e-06,1.0,0.0771067813038826,2.3201024327784894e-05
1,178,178,2.97649694402935e-06,1.0,0.07927363365888596,2.3162612035851473e-05
1,179,179,4.673345756600611e-06,1.0,0.08073204010725021,2.3124199743918055e-05
1,180,180,3.844454113277607e-06,1.0,0.06886820495128632,2.3085787451984634e-05
1,181,181,3.498024852888193e-06,0.9999999403953552,0.07586495578289032,2.304737516005122e-05
1,182,182,2.553678314143326e-06,1.0,0.07666899263858795,2.30089628681178e-05
1,183,183,3.816538082901388e-06,1.0,0.07976480573415756,2.297055057618438e-05
1,184,184,5.146397597854957e-06,1.0,0.07221034914255142,2.293213828425096e-05
1,185,185,3.999075033789268e-06,1.0,0.07032620906829834,2.2893725992317545e-05
1,186,186,3.6507690310827456e-06,1.0,0.07863911986351013,2.2855313700384124e-05
1,187,187,2.3062642867444083e-05,0.9999999403953552,0.07386784255504608,2.2816901408450703e-05
1,188,188,2.400943685643142e-06,1.0,0.07852417230606079,2.2778489116517285e-05
1,189,189,1.7346657841699198e-05,0.9999999403953552,0.07253438979387283,2.2740076824583867e-05
1,190,190,3.6051980714546517e-05,1.0,0.07970679551362991,2.270166453265045e-05
1,191,191,2.758571099548135e-06,1.0,0.08249200880527496,2.266325224071703e-05
1,192,192,5.910125310037984e-06,1.0,0.07811297476291656,2.262483994878361e-05
1,193,193,2.685927029233426e-06,1.0,0.08036456257104874,2.2586427656850193e-05
1,194,194,2.6915154194284696e-06,1.0,0.07307881116867065,2.2548015364916775e-05
1,195,195,2.458682729411521e-06,1.0,0.06967765837907791,2.2509603072983354e-05
1,196,196,2.2742860892321914e-06,1.0,0.07383541017770767,2.2471190781049936e-05
1,197,197,3.743856495930231e-06,1.0,0.07472152262926102,2.243277848911652e-05
1,198,198,2.4549622139602434e-06,1.0,0.0753602534532547,2.23943661971831e-05
1,199,199,3.091316466452554e-05,1.0,0.0709647461771965,2.235595390524968e-05
1,200,200,2.885229832827463e-06,1.0,0.0744476243853569,2.231754161331626e-05
1,201,201,1.9464616798359202e-06,1.0,0.07802323251962662,2.2279129321382844e-05
1,202,202,2.210955699410988e-06,1.0,0.07389955967664719,2.2240717029449423e-05
1,203,203,2.721314103837358e-06,1.0,0.06748420000076294,2.2202304737516005e-05
1,204,204,3.0416881600103807e-06,0.9999999403953552,0.07207797467708588,2.2163892445582588e-05
1,205,205,2.7026917450712062e-06,1.0,0.08161862194538116,2.212548015364917e-05
1,206,206,2.134588385160896e-06,1.0,0.07823517173528671,2.208706786171575e-05
1,207,207,5.4685710892954376e-06,1.0,0.07617465406656265,2.204865556978233e-05
1,208,208,2.5071149138966575e-06,1.0,0.07943487912416458,2.2010243277848913e-05
1,209,209,2.859153710232931e-06,1.0,0.07478280365467072,2.1971830985915496e-05
1,210,210,2.112235961249098e-06,1.0,0.0726197361946106,2.1933418693982074e-05
1,211,211,1.5766498108860105e-05,1.0,0.07711023092269897,2.1895006402048657e-05
1,212,212,1.9110716493742075e-06,1.0,0.07226449996232986,2.185659411011524e-05
1,213,213,5.189246166992234e-06,1.0,0.06927986443042755,2.1818181818181818e-05
1,214,214,2.831211986631388e-06,1.0,0.07416593283414841,2.17797695262484e-05
1,215,215,2.9578732210211456e-06,1.0,0.07413558661937714,2.174135723431498e-05
1,216,216,5.081151357444469e-06,1.0,0.07781277596950531,2.1702944942381565e-05
1,217,217,4.6304744500957895e-06,1.0,0.06845182180404663,2.1664532650448143e-05
1,218,218,5.045832949690521e-06,1.0,0.06563504040241241,2.1626120358514726e-05
1,219,219,3.188837581546977e-06,1.0,0.07447197288274765,2.1587708066581305e-05
1,220,220,9.010850590129849e-06,1.0,0.07734393328428268,2.154929577464789e-05
1,221,221,2.384177150815958e-06,1.0,0.07121166586875916,2.151088348271447e-05
1,222,222,6.004986062180251e-06,1.0,0.06946294754743576,2.147247119078105e-05
1,223,223,2.6468087526154704e-06,1.0,0.06814717501401901,2.143405889884763e-05
1,224,224,1.7732360220179544e-06,1.0,0.0717385932803154,2.1395646606914216e-05
1,225,225,3.02120156447927e-06,1.0,0.07200969010591507,2.1357234314980795e-05
1,226,226,1.8682294466998428e-06,1.0,0.06952957063913345,2.1318822023047374e-05
1,227,227,2.034005319728749e-06,1.0,0.06582686305046082,2.1280409731113956e-05
1,228,228,1.0806528734974563e-05,1.0,0.07345691323280334,2.1241997439180538e-05
1,229,229,5.412689461081754e-06,1.0,0.07346919178962708,2.120358514724712e-05
1,230,230,2.119686541846022e-06,1.0,0.0726938247680664,2.11651728553137e-05
1,231,231,2.227719733127742e-06,1.0,0.07212963700294495,2.112676056338028e-05
1,232,232,3.248437678848859e-06,1.0,0.06936520338058472,2.1088348271446864e-05
1,233,233,2.8144313546363264e-06,1.0,0.06738243997097015,2.1049935979513446e-05
1,234,234,2.8870636015199125e-06,1.0,0.06453065574169159,2.1011523687580025e-05
1,235,235,2.8945364647370297e-06,1.0,0.06710479408502579,2.0973111395646607e-05
1,236,236,2.4456489882140886e-06,1.0,0.07501941919326782,2.093469910371319e-05
1,237,237,2.6393611278763274e-06,1.0,0.07085081934928894,2.089628681177977e-05
1,238,238,2.1550763449340593e-06,0.9999999403953552,0.06392873823642731,2.085787451984635e-05
1,239,239,5.0420649131410755e-06,1.0,0.07316949218511581,2.0819462227912933e-05
1,240,240,2.0023403521918226e-06,1.0,0.07218654453754425,2.0781049935979515e-05
1,241,241,5.980702553642914e-06,1.0,0.06709392368793488,2.0742637644046094e-05
1,242,242,2.205368218710646e-06,1.0,0.07408661395311356,2.0704225352112676e-05
1,243,243,1.6149115253938362e-06,1.0,0.061753641813993454,2.066581306017926e-05
1,244,244,1.9073461317020701e-06,1.0,0.07348364591598511,2.062740076824584e-05
1,245,245,1.931560291268397e-06,1.0,0.07350306957960129,2.058898847631242e-05
1,246,246,2.602107542770682e-06,1.0,0.0685860738158226,2.0550576184379002e-05
1,247,247,6.898905212437967e-06,1.0,0.0702800452709198,2.0512163892445584e-05
1,248,248,3.842567366518779e-06,1.0,0.06852523237466812,2.0473751600512166e-05
1,249,249,4.233749677950982e-06,1.0,0.06351139396429062,2.0435339308578745e-05
1,250,250,2.454959940223489e-06,0.9999999403953552,0.06733854860067368,2.0396927016645327e-05
1,251,251,6.395985110430047e-06,1.0,0.06767356395721436,2.035851472471191e-05
1,252,252,2.650533815540257e-06,1.0,0.07388342171907425,2.032010243277849e-05
1,253,253,1.52922996221605e-06,1.0,0.06347184628248215,2.028169014084507e-05
1,254,254,3.4495772069931263e-06,1.0,0.07241679728031158,2.024327784891165e-05
1,255,255,6.9827060542593244e-06,1.0,0.07014167308807373,2.0204865556978235e-05
1,256,256,6.152048172225477e-06,1.0,0.0659375712275505,2.0166453265044814e-05
1,257,257,2.782770479825558e-06,1.0,0.06312492489814758,2.0128040973111396e-05
1,258,258,2.2500689738080837e-06,1.0,0.06595310568809509,2.0089628681177975e-05
1,259,259,1.981851710297633e-06,1.0,0.06996678560972214,2.005121638924456e-05
1,260,260,3.566930217857589e-06,1.0,0.06784764677286148,2.001280409731114e-05
1,261,261,2.2407587039197097e-06,1.0,0.07002513110637665,1.9974391805377722e-05
1,262,262,1.8179391645389842e-06,0.9999999403953552,0.060155875980854034,1.99359795134443e-05
1,263,263,1.4621750779042486e-06,1.0,0.061882659792900085,1.9897567221510887e-05
1,264,264,1.8961702608066844e-06,0.9999999403953552,0.06879834085702896,1.9859154929577465e-05
1,265,265,3.218628989998251e-06,1.0,0.07047205418348312,1.9820742637644044e-05
1,266,266,3.339697059345781e-06,1.0,0.06057613715529442,1.9782330345710627e-05
1,267,267,4.501910552789923e-06,0.9999999403953552,0.06390894204378128,1.974391805377721e-05
1,268,268,2.2090923721407307e-06,1.0,0.05886183679103851,1.970550576184379e-05
1,269,269,1.9948899989685742e-06,1.0,0.06803160905838013,1.966709346991037e-05
1,270,270,2.0712568584713154e-06,1.0,0.06554611772298813,1.9628681177976952e-05
1,271,271,3.8276762097666506e-06,1.0,0.06390730291604996,1.9590268886043534e-05
1,272,272,2.1532143819058547e-06,1.0,0.0715455412864685,1.9551856594110117e-05
1,273,273,6.7590967773867305e-06,1.0,0.06341183185577393,1.9513444302176696e-05
1,274,274,2.084296284010634e-06,1.0,0.06705984473228455,1.947503201024328e-05
1,275,275,2.283187859575264e-05,1.0,0.06398729979991913,1.943661971830986e-05
1,276,276,1.8328403257328318e-06,1.0,0.06265607476234436,1.9398207426376442e-05
1,277,277,1.7750982124198345e-06,1.0,0.06798852980136871,1.935979513444302e-05
1,278,278,2.596520516817691e-06,1.0,0.0665929764509201,1.9321382842509603e-05
1,279,279,2.7175854029337643e-06,1.0,0.06654322147369385,1.9282970550576186e-05
1,280,280,2.3543732368125347e-06,1.0,0.06293544918298721,1.9244558258642765e-05
1,281,281,2.067531340799178e-06,1.0,0.06521685421466827,1.9206145966709347e-05
1,282,282,2.719438725762302e-06,1.0,0.06343015283346176,1.916773367477593e-05
1,283,283,3.6172091313346755e-06,0.9999999403953552,0.06434410065412521,1.912932138284251e-05
1,284,284,2.253793354611844e-06,1.0,0.0607159361243248,1.909090909090909e-05
1,285,285,2.032140628216439e-06,1.0,0.05845875293016434,1.9052496798975672e-05
1,286,286,2.197916955992696e-06,1.0,0.06987511366605759,1.9014084507042255e-05
1,287,287,1.898030632219161e-06,1.0,0.06096925586462021,1.8975672215108837e-05
1,288,288,1.678240550972987e-06,0.9999999403953552,0.059683963656425476,1.8937259923175416e-05
1,289,289,1.94273479792173e-06,1.0,0.06627753376960754,1.8898847631241998e-05
1,290,290,3.192540816598921e-06,1.0,0.0584450326859951,1.886043533930858e-05
1,291,291,2.7360571039025672e-05,1.0,0.06183683127164841,1.8822023047375163e-05
1,292,292,1.849603108894371e-06,0.9999999403953552,0.06735797226428986,1.878361075544174e-05
1,293,293,2.4344672056031413e-06,1.0,0.06747456640005112,1.874519846350832e-05
1,294,294,2.2761473701393697e-06,1.0,0.06738142669200897,1.8706786171574906e-05
1,295,295,1.6503017832292244e-06,1.0,0.06509953737258911,1.8668373879641485e-05
1,296,296,2.1737025690526934e-06,1.0,0.0667877048254013,1.8629961587708067e-05
1,297,297,1.5702083828728064e-06,1.0,0.06818796694278717,1.8591549295774646e-05
1,298,298,1.6577521364524728e-06,1.0,0.061845581978559494,1.855313700384123e-05
1,299,299,2.5015249320858857e-06,1.0,0.05689146742224693,1.851472471190781e-05
1,300,300,2.004201633099001e-06,1.0,0.06192389875650406,1.8476312419974393e-05
1,301,301,1.3802182365907356e-06,0.9999999403953552,0.06180904805660248,1.843790012804097e-05
1,302,302,1.7397085230186349e-06,1.0,0.06456390023231506,1.8399487836107557e-05
1,303,303,3.697301963256905e-06,1.0,0.055961720645427704,1.8361075544174136e-05
1,304,304,2.1140956505405484e-06,1.0,0.05973736196756363,1.832266325224072e-05
1,305,305,1.9650863123388262e-06,1.0,0.0650719553232193,1.8284250960307297e-05
1,306,306,2.8349202239041915e-06,0.9999999403953552,0.06153801456093788,1.824583866837388e-05
1,307,307,4.386408818390919e-06,1.0,0.05871428921818733,1.8207426376440462e-05
1,308,308,2.6058301045850385e-06,1.0,0.06718752533197403,1.816901408450704e-05
1,309,309,1.7583304270374356e-06,1.0,0.0590827576816082,1.8130601792573626e-05
1,310,310,2.0284144284232752e-06,1.0,0.06164070591330528,1.8092189500640205e-05
1,311,311,1.5832467852305854e-06,1.0,0.06466803699731827,1.8053777208706787e-05
1,312,312,2.527590140743996e-06,1.0,0.06349807232618332,1.8015364916773366e-05
1,313,313,1.3951198525319342e-06,1.0,0.05729050561785698,1.7976952624839952e-05
1,314,314,5.129580131324474e-06,1.0,0.05892226845026016,1.793854033290653e-05
1,315,315,1.3653173027705634e-06,1.0,0.055851321667432785,1.7900128040973113e-05
1,316,316,2.2705526134814136e-06,1.0,0.06475481390953064,1.7861715749039692e-05
1,317,317,2.3376126137009123e-06,1.0,0.064386285841465,1.7823303457106277e-05
1,318,318,2.7846281227539293e-06,1.0,0.05990396440029144,1.7784891165172856e-05
1,319,319,1.976262183234212e-06,1.0,0.06640298664569855,1.7746478873239435e-05
1,320,320,2.304076133441413e-06,1.0,0.05936241149902344,1.7708066581306017e-05
1,321,321,8.234043889387976e-06,1.0,0.06287121027708054,1.76696542893726e-05
1,322,322,2.0079278328921646e-06,1.0,0.06084366887807846,1.7631241997439182e-05
1,323,323,3.2912512324401177e-06,1.0,0.05754311382770538,1.759282970550576e-05
1,324,324,8.353199518751353e-06,1.0,0.058895036578178406,1.7554417413572343e-05
1,325,325,1.5348180113505805e-06,1.0,0.06128007546067238,1.7516005121638925e-05
1,326,326,1.6838290548548684e-06,1.0,0.061443764716386795,1.7477592829705508e-05
1,327,327,1.9557721770979697e-06,1.0,0.0622473806142807,1.7439180537772086e-05
