epoch,step,global_step,loss,positive_cosine,negative_cosine,learning_rate
1,1,1,0.8676556348800659,0.8386641144752502,0.5565288066864014,2.9998080000000002e-05
1,2,2,0.13882102072238922,0.8405927419662476,0.416850745677948,2.999616e-05
1,3,3,0.041477613151073456,0.8277090787887573,0.3715234100818634,2.999424e-05
1,4,4,0.02596849948167801,0.823104739189148,0.3272046148777008,2.999232e-05
1,5,5,0.017177138477563858,0.8298699855804443,0.29589566588401794,2.99904e-05
1,6,6,0.006478459574282169,0.8260647058486938,0.2849608063697815,2.9988479999999998e-05
1,7,7,0.0063373553566634655,0.8205029368400574,0.2571410536766052,2.998656e-05
1,8,8,0.010265841148793697,0.8241233825683594,0.23269125819206238,2.9984640000000004e-05
1,9,9,0.012383366003632545,0.821895182132721,0.20934370160102844,2.998272e-05
1,10,10,0.013141397386789322,0.8236053586006165,0.1906222701072693,2.9980800000000003e-05
1,11,11,0.0014823215315118432,0.8177382946014404,0.17838017642498016,2.997888e-05
1,12,12,0.002121449215337634,0.8211355209350586,0.1750830113887787,2.9976960000000002e-05
1,13,13,0.0014686499489471316,0.8243510127067566,0.15452347695827484,2.997504e-05
1,14,14,0.0011625607730820775,0.8298494219779968,0.1531568020582199,2.997312e-05
1,15,15,0.004682369530200958,0.8291194438934326,0.14748446643352509,2.9971200000000002e-05
1,16,16,0.0021732200402766466,0.8258981108665466,0.13789349794387817,2.996928e-05
1,17,17,0.0015045397449284792,0.8234367370605469,0.13303597271442413,2.996736e-05
1,18,18,0.002707774518057704,0.8159283995628357,0.1314767748117447,2.996544e-05
1,19,19,0.0010715022217482328,0.821640133857727,0.1311701536178589,2.996352e-05
1,20,20,0.0008678612648509443,0.8286144137382507,0.11822324991226196,2.99616e-05
1,21,21,0.001128946547396481,0.8257092833518982,0.1212497353553772,2.995968e-05
1,22,22,0.009234948083758354,0.818353533744812,0.12006785720586777,2.995776e-05
1,23,23,0.002345749642699957,0.8264597058296204,0.10489179939031601,2.995584e-05
1,24,24,0.0013861153274774551,0.8216443061828613,0.10775423794984818,2.9953920000000003e-05
1,25,25,0.0006384918815456331,0.8202841877937317,0.10172080248594284,2.9952e-05
1,26,26,0.0021088402718305588,0.8183820247650146,0.10665848851203918,2.9950080000000002e-05
1,27,27,0.005173059180378914,0.8126034140586853,0.10016340017318726,2.9948160000000003e-05
1,28,28,0.0008732088608667254,0.8268287777900696,0.10910957306623459,2.994624e-05
1,29,29,0.0007692622602917254,0.8206669688224792,0.09055307507514954,2.9944320000000002e-05
1,30,30,0.0004552767495624721,0.8185350894927979,0.09854890406131744,2.99424e-05
1,31,31,0.0039742779918015,0.8186870813369751,0.08731160312891006,2.994048e-05
1,32,32,0.02003089152276516,0.822012722492218,0.10039978474378586,2.993856e-05
1,33,33,0.0007101644296199083,0.8167913556098938,0.0943654254078865,2.993664e-05
1,34,34,0.0006730076856911182,0.8250436186790466,0.10026282072067261,2.993472e-05
1,35,35,0.0011847758432850242,0.8229593634605408,0.08449922502040863,2.99328e-05
1,36,36,0.0008784278179518878,0.8136612176895142,0.0883302092552185,2.993088e-05
1,37,37,0.001272379420697689,0.8102255463600159,0.08994542062282562,2.9928959999999998e-05
1,38,38,0.0010663296561688185,0.8294064402580261,0.0895027294754982,2.9927040000000003e-05
1,39,39,0.0008293412392958999,0.8292844295501709,0.0913236066699028,2.992512e-05
1,40,40,0.0003851299697998911,0.8205520510673523,0.08395913988351822,2.9923200000000002e-05
1,41,41,0.0007761786109767854,0.8167133927345276,0.09110154211521149,2.9921280000000003e-05
1,42,42,0.0005343349184840918,0.811568021774292,0.08393611013889313,2.991936e-05
